Compound_ID,Murcko_Scaffold,QSAR_Rank,SMILES,MW,LogP,HBD,HBA,TPSA,Rotatable_Bonds,Lipinski_Violations,XGBoost_pActivity,RandomForest_pActivity,Consensus_pActivity,Model_difference,Max_Morgan_Tanimoto,SA_Score,Max_Murcko_Scaffold_Similarity,HTVS_Priority_Score
BCRL38317,O=C(NCCNc1ccccn1)C1(C(=O)c2ccccn2)CCN(CCc2ccc3cnccc3c2)CC1,42321,COc1ccnc(NCCNC(=O)C2(C(=O)c3ccccn3)CCN(CCc3ccc4c(CO)nccc4c3)CC2)c1,568.6780000000002,3.2616000000000014,3,9,129.57,12,1,6.72296,5.771254516560186,6.2471072559149805,0.9517054787095898,0.283,3.127,0.298,0.648653082245731
BCRL38318,O=C(NCCNc1ccccn1)c1ccc(-c2nncs2)cc1,185679,CCCCN(CC(C)NC(=O)c1ccc(-c2nnc(O)s2)cc1)c1ccccn1,411.53100000000006,3.7307000000000015,2,7,91.24,9,0,5.4196157,5.612231076988662,5.515923411266548,0.1926153314442285,0.304,3.151,0.448,0.5768498575023103
BCRL38319,O=C(NCCNc1ccccn1)c1ccc2ccccc2n1,330927,N#Cc1cccnc1NCCNC(=O)c1ccc2ccccc2n1,317.35200000000003,2.34338,2,5,90.7,5,0,4.742432,5.469204595612863,5.105818356537511,0.7267724781507052,0.288,2.18,0.351,0.6043594787005186
BCRL38320,O=C(NCCNc1ccccn1)c1ccc2nc(Nc3ccccc3)nnc2c1,143039,Cc1cccc(Nc2nnc3cc(C(=O)NCCNc4ccccn4)ccc3n2)c1,399.4580000000001,3.313720000000001,3,7,104.72,7,0,5.6872597,5.627828374578464,5.6575440243253645,0.0594312994938013,0.372,2.338,0.422,0.5923385202895438
BCRL38321,O=C(NCCNc1cccnc1)NC1CCC(CN2CCCCC2)CC1,241952,O=C(NCCNc1cncc(Cl)c1Cl)NC1CCC(CN2CCCCC2)CC1,428.40800000000047,4.144200000000003,3,4,69.28999999999999,7,0,5.139746,5.561427133495017,5.350586661306224,0.4216809443775853,0.264,2.487,0.387,0.6075200425820579
BCRL38322,O=C(NCCNc1cccnc1)c1ccc(Nc2ccn3nccc3n2)cc1,131575,CC(C)NC(=O)c1cnn2ccc(Nc3ccc(C(=O)NC(C)C(CCF)Nc4cccnc4)cc3)nc12,518.5970000000002,3.9647000000000014,4,7,125.34,11,1,5.7001467,5.6997674557476925,5.699957065428778,0.0003792193621707,0.276,3.657,0.394,0.5910490226019974
BCRL38323,O=C(NCCNc1cccnc1)c1cnc(NC2CCC2)c(-c2ccn[nH]2)c1,35184,Cn1nc(C(F)(F)F)cc1-c1cc(C(=O)NCCNc2cccnc2)cnc1NC1CCC1,459.4760000000002,3.702200000000002,3,6,96.76,8,0,6.453976,6.253666178626191,6.353821166476791,0.2003099757012014,0.36,2.797,0.427,0.6171003387842324
BCRL38324,O=C(NCCNc1ccnc(-c2ccncc2)c1)Nc1ccccc1-c1noc(=O)[nH]1,125614,Cn1c(-c2ccccc2NC(=O)NCCNc2ccnc(-c3ccncc3)c2)noc1=O,431.4560000000001,2.730900000000001,3,7,126.97,7,0,5.7598677,5.6862918082816565,5.723079738216756,0.0735758598701989,0.315,2.684,0.364,0.6127609933618129
BCRL38325,O=C(NCCNc1ccnc(N2CCNCC2)n1)c1ccncc1N1CCOCC1,179783,CN1CCN(c2ncc(Br)c(NCCNC(=O)c3ccncc3N3CCOCC3)n2)CC1,505.4210000000004,1.0644000000000005,2,9,98.75,7,1,5.3982534,5.669976722867278,5.534115081862106,0.2717232820103445,0.377,2.7,0.367,0.5869693647130034
BCRL38326,O=C(NCCNc1ccnc(N2CCOCC2)n1)c1ccc(-c2ccccc2)o1,151552,CN(CCNC(=O)c1ccc(-c2ccccc2Cl)o1)c1nc(N2CCOCC2)ncc1Br,520.8150000000003,3.8553000000000015,1,7,83.73,7,1,5.5344667,5.72026704518459,5.627366894326914,0.1858003017153517,0.349,2.662,0.418,0.5893046730397904
BCRL38327,O=C(NCCNc1ccnc(S(=O)(=O)c2ccccc2)n1)c1ccccc1,259078,CN(CCN(C)c1ccnc(S(=O)(=O)c2ccccc2Cl)n1)C(=O)c1ccc(Cl)cc1,479.3890000000001,3.824600000000003,0,6,83.47,7,0,5.2562404,5.348851820068047,5.302546093978726,0.0926114521786427,0.324,2.619,0.453,0.573657827762121
BCRL38328,O=C(NCCNc1ccncc1)c1cnn(-c2ccccc2)c1,307318,CCN(CCNC(=O)c1cnn(-c2ccc(C)cc2)c1C)c1ccncc1,363.4650000000001,3.1404400000000017,1,4,63.05,7,0,4.9654884,5.374267159207238,5.169877796522565,0.4087787253693475,0.287,2.281,0.484,0.5786343615372049
BCRL38329,O=C(NCCNc1ccncn1)c1cccc(Nc2nccc(-c3ccn[nH]3)n2)c1,71482,Cc1cc(-c2ccnc(Nc3cc(C(=O)NC(C)CNc4cc(C(F)(F)F)ncn4)ccc3C)n2)[nH]n1,511.51200000000006,4.2663400000000005,4,8,133.39999999999998,8,1,5.86604,6.108265670963712,5.987152950380537,0.2422254411663482,0.416,3.472,0.493,0.5549958037007319
BCRL38330,O=C(NCCNc1cnccn1)c1ccc(-c2nnc(-c3ccccc3)o2)cc1,52201,COc1cc(F)cc(-c2nnc(-c3ccc(C(=O)N(C)CCN(C)c4cnccn4)cc3)o2)c1C,476.5120000000002,3.858120000000002,0,8,97.48000000000002,8,0,6.370017,5.905689320126185,6.1378531859114815,0.4643277315705925,0.3,2.786,0.441,0.6189559228883837
BCRL38331,O=C(NCCNc1nc(-c2ccccc2)cc(N2CCOCC2)n1)NCc1ccccc1,294491,COc1ccc(C(N)=O)c(CNC(=O)NCCNc2nc(-c3ccccc3)cc(N3CCOCC3)n2)c1,505.5790000000004,1.999,4,8,143.72999999999996,10,1,5.0388474,5.371389782733722,5.205118614587686,0.3325423362920716,0.33,2.548,0.411,0.5775421966665785
BCRL38332,O=C(NCCNc1nc(N2CCNCC2)c2ccccc2n1)Nc1ccccc1,108137,Cc1ccc(NC(=O)NCCNc2nc(N3CCN(C)CC3)c3ccccc3n2)cc1N,434.5480000000002,2.505819999999999,4,7,111.44,6,0,5.9443893,5.645473715611042,5.794931529436381,0.2989156276506763,0.348,2.387,0.397,0.608869035861102
BCRL38333,O=C(NCCNc1nc2cc(NC3CCCC3)ccc2c(=O)[nH]1)c1ccccc1,111577,COc1cccc(C(=O)NCCNc2nc3cc(NC4CCCC4)ccc3c(=O)[nH]2)c1,421.5010000000002,3.1281000000000008,4,6,108.14,8,0,5.9141665,5.646426473442198,5.780296461971343,0.26773997705829,0.463,2.411,0.493,0.5595994112775492
BCRL38334,O=C(NCCNc1nc2ccccc2[nH]1)c1ccco1,224217,CN(CCN(C)c1nc2cc(F)c(F)c(F)c2[nH]1)C(=O)c1ccco1,352.31600000000003,2.781600000000001,1,4,65.37,5,0,5.4155498,5.386577766434836,5.401063760765636,0.0289719886616,0.263,2.972,0.403,0.5949270647363261
BCRL38335,O=C(NCCNc1nc2ccccc2c(=O)[nH]1)Nc1ccccc1,197099,CCc1cccc2c(=O)[nH]c(NCCNC(=O)Nc3ccccc3Cl)nc12,385.855,3.3725000000000014,4,4,98.91,6,0,5.5799785,5.38177549176876,5.480876978901348,0.1982029742651754,0.347,2.355,0.473,0.5792765805610822
BCRL38336,O=C(NCCNc1nc2ccccc2c(=O)[nH]1)c1ccc2c(Nc3ccccc3)ccnc2c1,180774,Cc1cccc(Nc2ccnc3cc(C(=O)NCCNc4nc5ccccc5c(=O)[nH]4)ccc23)c1,464.5290000000001,4.365220000000002,4,6,111.79999999999998,7,0,5.6637473,5.397938703007713,5.530843006823071,0.2658086076307144,0.357,2.475,0.439,0.5830334726882181
BCRL38337,O=C(NCCNc1nc2ccccc2s1)c1cccc2ccc(=O)oc12,334752,C=CCN(CC(C)NC(=O)c1cccc2c(C)cc(=O)oc12)c1nc2c(C)cccc2s1,447.5600000000002,4.830440000000004,1,6,75.44,7,0,5.082658,5.107598406330515,5.095128110178197,0.0249405923046364,0.369,3.237,0.424,0.5425588259078155
BCRL38338,O=C(NCCNc1nc2ccccc2s1)c1ccccc1-c1ccccc1,236945,CS(=O)(=O)Nc1ccc(-c2ccccc2C(=O)NCCNc2nc3c(Cl)cccc3s2)cc1,501.0330000000002,4.830100000000003,3,6,100.19,8,1,5.31155,5.417238792422992,5.364394466401926,0.105688652042132,0.341,2.32,0.45,0.5805239896395628
BCRL38339,O=C(NCCNc1ncc(-c2ccccn2)s1)Nc1ccccc1,82793,NS(=O)(=O)c1ccc(NC(=O)NCCNc2ncc(-c3ccccn3)s2)cc1F,436.4940000000001,2.2252,4,7,139.1,7,0,6.1430354,5.695914651862205,5.919475031848461,0.4471207599725115,0.357,2.536,0.452,0.5980179957452365
BCRL38340,O=C(NCCNc1ncc2ccccc2n1)c1ccccc1,300300,Cc1cccc(C(=O)NCCNc2nc(C)c3ccc(Cl)cc3n2)c1,354.841,3.741940000000002,2,4,66.91,5,0,5.1035056,5.274865008106323,5.189185309763,0.1713593966866451,0.354,2.08,0.442,0.5762587361272627
BCRL38341,O=C(NCCNc1nccc(-c2ccccc2)n1)Nc1ccc2c(c1)ncn2-c1ccccn1,118888,O=C(NCCNc1nccc(-c2ccccc2)n1)Nc1ccc2c(c1)ncn2-c1ccccn1,450.5060000000002,4.111100000000002,3,6,109.65,7,0,5.7467875,5.753920987225976,5.75035426764558,0.00713343916079,0.395,2.441,0.416,0.5897771161088521
BCRL38342,O=C(NCCNc1nccc(-c2ccccc2)n1)c1ccccc1,221237,O=C(NCCNc1nccc(-c2ccc(C(F)(F)F)cc2)n1)c1ccccc1,386.37700000000007,4.004300000000002,2,4,66.91,6,0,5.298878,5.520410819981268,5.40964450644144,0.2215326270796564,0.452,2.046,0.482,0.5554489907403073
BCRL38343,O=C(NCCNc1nccc(N2CCCC2)n1)c1ccc(-c2cccs2)cc1,150699,COCCN(CCN(C)c1nccc(N2CCCC2)n1)C(=O)c1ccc(-c2cccs2)cc1,465.62300000000016,4.030300000000003,0,7,61.8,10,0,5.6733994,5.58698008811313,5.630189768253953,0.0864193602816456,0.355,2.598,0.393,0.5945434772837079
BCRL38344,O=C(NCCNc1nccc(N2CCCC2)n1)c1ccc2c(c1)CCC2NCCc1ccccc1,186778,CCN(CCc1ccccc1)C1CCc2cc(C(=O)NCCNc3nc(C)cc(N4CCCC4)n3)ccc21,512.7020000000003,4.779020000000004,2,6,73.39000000000001,11,1,5.52535,5.499581949484668,5.51246602166311,0.0257681443568849,0.281,3.079,0.38,0.5978298533284656
BCRL38345,O=C(NCCNc1nccc(Nc2ccc(OCCN3CCOCC3)cc2)n1)Nc1c[nH]c2ccccc12,96227,CN(CCNC(=O)Nc1cn(C)c2ccccc12)c1nccc(Nc2ccc(OCCN3CCOCC3)cc2)n1,544.6600000000004,3.6808000000000014,3,8,108.81,11,1,5.9392257,5.760167712689906,5.849696693182722,0.1790579609856308,0.381,2.77,0.461,0.5809369075030202
BCRL38346,O=C(NCCNc1nccc2c1CCCC2)c1cnn(-c2ccccc2)n1,363282,Cc1cnc(NCCNC(=O)c2cnn(-c3ccccc3)n2)c2c1CCCC2,376.4640000000002,2.691420000000001,2,5,84.73,6,0,4.927148,5.099575439554351,5.01336165242488,0.1724275742589407,0.253,2.633,0.296,0.608238266846514
BCRL38347,O=C(NCCNc1ncnc2c(-c3ccc[nH]3)ccn12)c1ccccc1,336936,Cn1cccc1-c1ccn2c(NCCNC(=O)c3ccc(C#N)cc3)ncnc12,385.431,2.44838,2,5,100.04,6,0,4.8669157,5.3108476444864445,5.088881673653134,0.4439319416666203,0.286,2.81,0.358,0.5868766808062451
BCRL38348,O=C(NCCNc1ncnc2ccccc12)c1ccc(-c2ccccc2)cc1,190846,COc1cc2ncnc(N(C)CCNC(=O)c3ccc(-c4ccc(F)cc4)cc3)c2cc1OC,460.5090000000002,4.319300000000004,1,6,76.58000000000001,8,0,5.3212123,5.678566667184977,5.499889479451253,0.3573543754674473,0.421,2.282,0.464,0.565336449007928
BCRL38349,O=C(NCCNc1ncnc2n[nH]cc12)N1CCN(c2nccs2)CC1,59096,Cc1[nH]nc2ncnc(NCCNC(=O)N3CCN(c4ncc(C(N)=O)s4)CC3)c12,430.4980000000002,0.1604200000000009,4,9,158.04999999999998,6,0,6.2855473,5.866652308962813,6.07609978271627,0.4188949475069137,0.266,2.939,0.328,0.6431944307667395
BCRL38350,O=C(NCCNc1nnc(-c2ccccc2)o1)c1ccccc1,297745,O=C(NCCNc1nnc(-c2ccc(Cl)cc2)o1)c1ccc(Br)cc1,421.6820000000001,3.9944000000000015,2,5,80.05,6,0,5.182494,5.209994867029045,5.196244515271115,0.0275007035158614,0.418,2.09,0.482,0.5523558460969382
BCRL38351,O=C(NCCNc1nnc2c(n1)[nH]c1ccccc12)c1cccnc1,310439,CC(C)CCn1c2ccccc2c2nnc(NCCNC(=O)c3cccnc3)nc21,403.4900000000001,3.262500000000001,2,6,97.62,8,0,5.0834475,5.239542294987445,5.161494875673654,0.156094838627582,0.341,2.48,0.364,0.5837471628275465
BCRL38352,O=C(NCCNc1nncn1CC(=O)c1ccccc1)Nc1ccccc1,280175,Cc1ccc(NC(=O)NCCNc2nnc(C)n2CC(=O)c2ccccc2C)cc1,406.4900000000002,3.319860000000002,3,5,100.94,8,0,5.249546,5.238377694605116,5.2439618728152535,0.0111683564202751,0.318,2.361,0.458,0.5777271682873191
BCRL38353,O=C(NCCNn1cc(C#Cc2ccccc2)cn1)c1ccccc1,151237,CC(C)CCOc1ccc(C(=O)NCCNn2cc(C#Cc3ccccc3)cn2)cc1,416.5250000000001,3.681300000000002,2,4,68.18,9,0,5.5573845,5.699368695956908,5.628376593461852,0.141984204990111,0.301,2.715,0.413,0.6010293212099289
BCRL38354,O=C(NCCOC(=O)N(c1ccccc1)c1cc(-c2ccccc2)nc(N2CCNCC2)n1)Nc1ccccc1,155771,O=C(NCCOC(=O)N(c1ccccc1)c1cc(-c2ccccc2)nc(N2CCNCC2)n1)Nc1ccccc1,537.6240000000003,4.649600000000003,3,7,111.72,8,1,5.6548343,5.571143658448432,5.612988964462863,0.0836906120288629,0.312,2.642,0.361,0.6097476922338948
BCRL38355,O=C(NCCOC(=O)N1CCC(c2cc3[nH]c2=NC=CC=3)CC1)c1ccccc1,106107,O=C(NCCOC(=O)N1CCC(c2cc3[nH]c2=NC=CC=3)CC1)c1ccc(F)c(Cl)c1,444.8940000000001,2.480600000000001,2,4,86.79,5,0,5.818404,5.788905531474772,5.803654864583821,0.0294986662180996,0.286,3.848,0.316,0.6044729731678595
BCRL38356,O=C(NCCOC(=O)N1CCC(c2nc(C#Cc3ccccc3)c[nH]2)CC1)OCc1ccccc1,87376,CN(C)c1cc(C#Cc2c[nH]c(C3CCN(C(=O)OCCNC(=O)OCc4ccccc4)CC3)n2)ccc1F,533.6040000000004,4.257000000000003,2,6,99.79000000000002,7,1,6.097324,5.690983922164674,5.894153908332703,0.4063399723360588,0.286,3.08,0.319,0.6275229244116984
BCRL38357,O=C(NCCOC(=O)N1CCCC1c1ccnc(N2CCN(c3ccccc3)C(=O)C2)n1)c1ccccc1,136380,Cc1ccccc1C(=O)NCCOC(=O)N1CCCC1c1ccnc(N2CCN(c3cc(Cl)ccc3Cl)C(=O)C2)n1,597.5030000000002,4.648520000000004,1,7,107.96999999999998,7,1,5.6260962,5.738232097051717,5.682164172839213,0.1121358484250079,0.311,3.277,0.314,0.6069241238049434
BCRL38358,O=C(NCCOC(=O)Nc1cscn1)Nc1nc2ccccc2s1,46233,Cc1nc(NC(=O)OCCNC(=O)Nc2nc3cc(OC(F)(F)F)ccc3s2)cs1,461.44700000000006,4.330020000000002,3,8,114.47,6,0,6.1994643,6.200779657685675,6.200121989411075,0.0013153365492,0.4,2.726,0.484,0.589917757888036
BCRL38359,O=C(NCCOC(=O)c1ccc(CN2CCNCC2)cc1)Nc1cc(-c2ccccc2)nn2nnnc12,83409,CN1CCN(Cc2ccc(C(=O)OCCNC(=O)Nc3cc(-c4ccc(Cl)cc4)nn4nnnc34)cc2C#N)CC1,575.0329999999998,2.4372800000000003,2,10,153.67,8,1,5.799833,6.032432911540728,5.916132866216531,0.2326000906483942,0.312,2.951,0.375,0.6141286572782778
BCRL38360,O=C(NCCOC(=O)c1ccoc1)c1cccc(Sc2ccccc2)c1,337619,Cc1cc(C(=O)OCC(C)NC(=O)c2cccc(Sc3ccccc3C#N)c2)c(C)o1,434.51700000000017,4.894620000000004,1,6,92.33,7,0,4.918969,5.255071542766858,5.087020348562384,0.336102388408948,0.318,2.943,0.367,0.5736601571220198
BCRL38361,O=C(NCCOC(CN1CCNCC1)c1ccccc1)c1ccccc1,212966,CCN1CCN(CC(OCCNC(=O)c2ccccc2)c2ccc(C)cc2)CC1,395.5470000000002,3.120220000000001,1,4,44.81,9,0,5.492132,5.375510148748307,5.433821167818978,0.1166220381413412,0.348,2.545,0.418,0.5829627874381751
BCRL38362,O=C(NCCOC(Nc1ccccc1)c1ccccc1)Nc1ccccn1,93494,COc1cc(C(Nc2cccc(C(F)(F)F)c2)OCCNC(=O)Nc2ccccn2)ccc1O,476.45500000000015,4.763600000000003,4,6,104.74,9,0,6.004792,5.721553797645737,5.863173005542839,0.2832384157942043,0.34,3.082,0.44,0.5882495546478416
BCRL38363,O=C(NCCOC1CCCCC1)c1ccc(Sc2ccccc2)cn1,331025,O=C(NCCOC1CCCCC1)c1ccc(Sc2ccccc2C(=O)O)cn1,400.50000000000006,4.010100000000002,2,5,88.52,8,0,4.865371,5.345716501252202,5.105543864258303,0.4803452739877976,0.296,2.375,0.324,0.6028709815716135
BCRL38364,O=C(NCCOC=C1CCOCC1)Nc1cccc(S(=O)(=O)C2CC2)c1,310473,O=C(NCCOC=C1CCOCC1)Nc1cc(F)cc(S(=O)(=O)C2CC2)c1,398.4560000000001,2.5942000000000007,2,5,93.73,7,0,5.023563,5.299279540295444,5.161421224234026,0.2757166321228368,0.253,3.022,0.31,0.6029935412940826
BCRL38365,O=C(NCCOCC1CCN(c2ncnc3ncnc(N4CCOCC4)c23)CC1)c1ccccc1,240282,CN(C)CC(COCC1CCN(c2ncnc3ncnc(N4CCOCC4)c23)CC1)NC(=O)c1ccccc1,534.6650000000004,1.849600000000002,1,10,108.84,10,1,5.1761546,5.534171721789705,5.355163167642289,0.358017108294832,0.295,3.348,0.392,0.5774700751262594
BCRL38366,O=C(NCCOCCN1CCOCC1)c1ccc(C#Cc2c[nH]c3ncncc23)cc1,24853,CCn1cc(C#Cc2ccc(C(=O)NCCOCCN3CCOCC3)cc2C)c2c(N)ncnc21,476.5810000000003,1.8202200000000004,2,7,107.53,8,0,6.6102085,6.576305019511385,6.593256765431962,0.033903491841154,0.485,2.855,0.471,0.5873736868468526
BCRL38367,O=C(NCCOCCOCCNc1ccc(CN2CCNCC2)cc1)c1ccccc1,300464,COC(=O)c1cc(NCCOCCOCCNC(=O)c2ccc(O)cc2)ccc1CN1CCN(C)CC1,514.6230000000003,1.8013000000000003,3,9,112.6,14,1,4.9752693,5.402185816631694,5.188727567129323,0.4269164990047409,0.344,2.496,0.469,0.5629362283490839
BCRL38368,O=C(NCCOCCOCCNc1nccc(N2CCC2)n1)c1ccccc1,250830,CCc1cc(N)cc(C(=O)NCCOCCOCCNc2nc(C)cc(N3CCC3)n2)c1,442.5640000000002,2.0148200000000007,3,8,114.63,13,0,5.117788,5.533108090251363,5.325447964116771,0.4153202522691854,0.258,2.612,0.383,0.605458941379297
BCRL38369,O=C(NCCOCCOCCOCCOC1CCCN1C(=O)Nc1ccccc1)c1ccccc1,223111,O=C(NCCOCCOCCOCCOC1CCCN1C(=O)Nc1cccc(F)c1)c1ccc(C(F)(F)F)cc1,571.5680000000002,4.294700000000004,2,6,98.36,15,1,5.2703395,5.537834555872768,5.404087022427961,0.2674950668896141,0.323,3.169,0.463,0.5631507222959797
BCRL38370,O=C(NCCOCCOc1cccc2ccccc12)n1ccnc1,270211,COc1ccc(OCCOCCN(C)C(=O)n2ccnc2)c2ccccc12,369.4210000000001,3.0404000000000018,0,5,65.82,8,0,5.2722745,5.270864591435294,5.271569542803219,0.0014099027358485,0.282,2.446,0.328,0.6119596719725882
BCRL38371,O=C(NCCOCCOc1ccccc1)Oc1ccc2[nH]c3ccccc3c2c1,301897,COC(=O)c1cc(C)cc2[nH]c3ccc(OC(=O)NCCOCCOc4cccc(O)c4)cc3c12,478.5010000000003,4.305720000000004,3,7,119.11000000000004,9,0,5.052611,5.317098867151,5.1848548706635125,0.2644879929749741,0.277,2.603,0.391,0.5924208030170454
BCRL38372,O=C(NCCOCCc1ccc(-c2ccccc2)cc1)c1cn(-c2ccccc2)cn1,261157,Cc1c(C(=O)NCCOCCc2ccc(-c3ccccc3)cc2)ncn1-c1ccccc1,425.532,4.836820000000004,1,3,56.15,9,0,5.4623103,5.131302814906022,5.296806564542244,0.3310074992724452,0.319,2.23,0.344,0.6061506079165081
BCRL38373,O=C(NCCOCOc1ccccc1)c1ccc(CN2CCNCC2)cc1,98869,CN1CCN(Cc2ccc(C(=O)NCCOC(F)(F)Oc3ccc(CC=O)cc3)cc2OC(F)(F)F)CC1,545.505,3.4497000000000018,1,7,80.34000000000002,12,1,5.855174,5.81978183142333,5.837477948029781,0.0353922332129004,0.349,2.927,0.485,0.5796110965116648
BCRL38374,O=C(NCCOCc1c[nH]cn1)c1ccc(-n2ccnc2)cc1,171031,COc1cc(C(=O)NCCOCc2c[nH]c(C)n2)ccc1-n1cnc(C)c1,369.42500000000007,2.16744,2,5,94.06000000000002,8,0,5.7545137,5.369976826923036,5.5622452837312935,0.3845369136165146,0.326,2.823,0.333,0.6048275619448391
BCRL38375,O=C(NCCOCc1ccccc1)Nc1[nH]nc2ccc(-c3ccccc3)cc12,64556,O=C(NCCOCc1ccccc1)Nc1[nH]nc2ccc(-c3cccc(C(=O)O)c3)cc12,430.4640000000002,4.266400000000003,4,4,116.34000000000002,8,0,6.2015643,5.868303212154178,6.0349337620676895,0.3332610998270233,0.333,2.398,0.384,0.6267452460107398
BCRL38376,O=C(NCCOCc1ccccc1)c1cc(-c2ccncc2)cs1,128063,NC(=O)c1cc(-c2csc(C(=O)NCCOCc3ccccc3)c2)ccn1,381.457,2.855600000000001,2,5,94.31,8,0,5.942038,5.484854348243493,5.713446203739056,0.4571837109911261,0.314,2.3,0.373,0.6203373004148403
BCRL38377,O=C(NCCOCc1ccccc1)c1ccc(-c2ccc3c(c2)OCCO3)s1,249254,CN(C)CC(COCc1ccc(Cl)cc1)NC(=O)c1ccc(-c2ccc3c(c2)OCCO3)s1,487.0210000000003,4.716500000000004,1,6,60.03,9,0,5.2488813,5.410985935615567,5.329933637821211,0.1621045955887119,0.276,2.977,0.375,0.5936545075693215
BCRL38378,O=C(NCCOCc1ccccc1)c1ccc(Oc2cccnc2)cc1,233086,O=C(NC(CO)COCc1ccccc1)c1ccc(Oc2cncc(C(F)(F)F)c2)cc1,446.4250000000001,4.200200000000002,2,5,80.68,9,0,5.1472025,5.6037758202677725,5.375489156014013,0.4565733285075186,0.346,2.761,0.444,0.5699945294131796
BCRL38379,O=C(NCCOCc1cnc2cccc(-c3ccccc3)c2n1)c1cccnc1,208137,O=C(NCCOCc1cnc2cccc(-c3ccccc3Cl)c2n1)c1cccnc1,418.8840000000001,4.291800000000004,1,5,77.0,7,0,5.372535,5.523990239766718,5.448262734247983,0.1514550110374699,0.325,2.359,0.394,0.5988728973336127
BCRL38380,O=C(NCCOCc1cocn1)c1ccc(NC(=O)c2cccnc2-c2ccccc2)cc1,262099,Cc1oc(C#N)nc1COCC(C)(C)NC(=O)c1ccc(NC(=O)c2cccnc2-c2ccccc2)cc1,509.56600000000014,4.894200000000004,2,7,130.14,9,1,4.947386,5.6411141470965696,5.294249967530218,0.6937283591327024,0.287,2.84,0.371,0.5933748968417566
BCRL38381,O=C(NCCOCn1cc2c(n1)N=NC=CC=C2)c1ccccc1,363850,O=C(NCCOCn1cc2c(n1)N=NC=CC=C2)c1ccccc1,323.35600000000005,2.9114000000000013,1,5,80.86999999999999,6,0,5.0569,4.96673648389466,5.011818254154361,0.090163540519403,0.27,3.139,0.345,0.581462376021936
BCRL38382,O=C(NCCON=C1CCC1)c1c[nH]c(C(=O)N2CC(Oc3ccccc3)C2)c1,123279,O=C(NCCON=C1CCC1)c1c[nH]c(C(=O)N2CC(Oc3ccc(C(F)(F)F)cc3)C2)c1,464.4440000000002,3.223200000000001,2,5,96.01999999999998,8,0,5.755354,5.709889560707725,5.732621744160015,0.0454643669045795,0.282,2.849,0.308,0.6285551857361958
BCRL38383,O=C(NCCON=C1CCC=C1n1cc(-c2cccnc2)nn1)c1cc(C2CC2)c(NCC2CC2)cn1,64620,Cc1ncccc1-c1cn(C2=CCCC2=NOCCNC(=O)c2cc(C3CC3)c(N(CC3CC3)C(C)C)cn2)nn1,554.6990000000002,4.983020000000004,1,8,110.42,12,1,6.138383,5.930470830300267,6.034426870991198,0.2079120813818615,0.244,3.59,0.299,0.6361703215421167
BCRL38384,O=C(NCCON=C1CCCC1)c1cccc(Nc2ccccc2)n1,71579,Cc1ccc(Nc2ccc(OC(F)(F)F)cc2)nc1C(=O)NCCON=C1CCCC1,436.4340000000003,4.7086200000000025,2,6,84.84,8,0,6.021218,5.951834362035941,5.9865260925322525,0.0693834609926238,0.395,2.716,0.333,0.6111149803157973
BCRL38385,O=C(NCCON=C1CCc2ncoc21)c1cccnc1,321195,CN(C)CCNc1nc2c(o1)C(=NOCCNC(=O)c1cccnc1)CC2,372.42900000000014,1.1400000000000006,2,8,104.88,9,0,4.881997,5.382383542906164,5.132190325682818,0.5003864344466908,0.291,3.085,0.319,0.5886812214288317
BCRL38386,O=C(NCCON=CC1CCN1)c1ccccc1C(=O)Nc1ccccc1,320351,COc1ccccc1NC(=O)c1cc(C)cc(C)c1C(=O)NCCON=CC1CCN1CCO,468.5540000000003,2.363140000000001,3,7,112.49,11,0,4.995783,5.2732895730449325,5.134536212608892,0.2775067208720809,0.301,3.32,0.339,0.576421571624946
BCRL38387,O=C(NCCOc1cc2ccccc2oc1=O)c1ccc2n[nH]cc2c1,176171,Cc1[nH]nc2ccc(C(=O)NCCOc3cc4ccccc4oc3=O)cc12,363.3730000000001,2.786520000000001,2,5,97.22,5,0,5.7216434,5.369630402826353,5.545636925351165,0.3520130450496239,0.342,2.363,0.389,0.600310908177349
BCRL38388,O=C(NCCOc1ccc(-c2cc3c([nH]2)C(=O)NC3)nc1)c1ccc2nc(CSC3CCOCC3)[nH]c2c1,87119,Cn1c(-c2ccc(OCCNC(=O)c3ccc4nc(CSC5CCOCC5)n(C)c4c3)cn2)cc2c1C(=O)NC2,560.6800000000003,3.438200000000002,2,7,112.3,9,1,6.054365,5.736854274086274,5.895609716083664,0.3175108839947809,0.351,3.282,0.404,0.5892945083008073
BCRL38389,O=C(NCCOc1ccc(-c2ccccc2)cc1)c1cc2nccnc2[nH]1,69042,O=C(NCCOc1cc(Cl)c(-c2ccccc2O)cc1Cl)c1cc2nccnc2[nH]1,443.2900000000001,4.446100000000003,3,5,100.13,6,0,6.410037,5.597238892935515,6.003637966822982,0.8127981477749344,0.289,2.625,0.383,0.6307313925907794
BCRL38390,O=C(NCCOc1ccc(-c2ccn[nH]2)cc1C1CCC1)c1cccc(S(=O)(=O)N2CCCCC2)c1,68058,Cc1cc(-c2cc(C3CCC3)c(OCCNC(=O)c3cccc(S(=O)(=O)N4CCCCC4)c3)cc2F)[nH]n1,540.6610000000002,4.775120000000003,2,5,104.39,9,1,6.3493834,5.671406549908316,6.010394952047664,0.6779768042786962,0.302,2.778,0.408,0.6189886420108793
